consumer_id,per_week_purchase_total,per_week_unique_ips,per_week_update_account,per_week_payment_method_change
12033,27.24,1.0,,0.0
12036,,1.0,,0.0
12037,17.599999999999994,1.0,6.0,3.0
12039,22.2,1.0,,0.0
12040,105.31,1.0,1.0,0.0
12041,0.0,1.0,1.0,0.0
12042,0.0,1.0,,0.0
12043,17.09,1.0,,0.0
12044,18.91,1.0,,0.0
12045,,1.0,,0.0
12046,106.43,3.0,4.0,1.0
12047,17.59,1.0,,0.0
12049,22.74,2.0,3.0,6.0
12051,,2.0,3.0,0.0
12052,0.0,1.0,,0.0
12054,83.03,1.0,2.0,0.0
12055,,1.0,,0.0
12056,134.77,1.0,2.0,0.0
12058,,1.0,12.0,0.0
12059,70.9,1.0,6.0,0.0
12060,,1.0,4.0,0.0
12061,25.0,1.0,,0.0
12062,0.0,2.0,,0.0
12063,0.0,1.0,,0.0
12064,0.0,1.0,,0.0
12065,0.0,1.0,,0.0
12066,11.32,2.0,,0.0
12068,31.94,1.0,,0.0
12069,71.98,1.0,,0.0
12070,,1.0,6.0,0.0
12071,4.0,2.0,5.0,0.0
12072,,2.0,1.0,0.0
12073,31.19,1.0,1.0,0.0
12075,6.5,2.0,20.0,0.0
12076,29.56,1.0,,1.0
12077,133.32999999999998,1.0,5.0,1.0
12078,,1.0,3.0,1.0
12079,,1.0,3.0,0.0
12081,173.10000000000005,2.0,,1.0
12083,,1.0,,0.0
12084,,1.0,,0.0
12085,,2.0,4.0,0.0
12086,0.0,1.0,,0.0
12087,18.78,1.0,,0.0
12088,22.88,1.0,4.0,0.0
12092,0.0,1.0,4.0,0.0
12093,4.33,2.0,1.0,1.0
12095,,1.0,5.0,3.0
12096,0.0,2.0,,0.0
12098,46.25,1.0,3.0,0.0
12099,53.290000000000006,2.0,1.0,0.0
12101,0.0,1.0,1.0,0.0
12103,0.0,1.0,1.0,0.0
12104,0.0,2.0,1.0,0.0
12107,0.0,1.0,1.0,0.0
12108,,1.0,,0.0
12109,,1.0,,0.0
12110,78.15,1.0,,0.0
12111,0.0,1.0,,0.0
12112,,1.0,,0.0
12113,,2.0,2.0,0.0
12114,,1.0,1.0,0.0
12115,112.12,1.0,,0.0
12118,25.44,1.0,,0.0
12120,0.0,2.0,,0.0
12122,0.0,1.0,,0.0
12123,,1.0,,0.0
12124,,1.0,,0.0
12125,,1.0,,0.0
12126,77.71,4.0,7.0,0.0
12128,,1.0,,0.0
12130,27.92,1.0,,0.0
12132,113.66,5.0,12.0,3.0
12133,30.86,1.0,12.0,0.0
12135,23.58,2.0,2.0,0.0
12136,,1.0,,0.0
12137,,2.0,9.0,0.0
12138,56.6,1.0,,0.0
12140,,1.0,,0.0
12141,72.4,2.0,5.0,0.0
12142,,2.0,3.0,0.0
12143,20.99,1.0,,0.0
12144,42.18,1.0,1.0,0.0
12145,11.28,2.0,6.0,0.0
12146,23.58,1.0,,0.0
12147,,3.0,5.0,0.0
12148,60.1,2.0,,0.0
12150,,3.0,12.0,3.0
12151,31.21,1.0,,0.0
12152,209.04,1.0,1.0,0.0
12153,69.46,1.0,1.0,0.0
12154,37.55,2.0,3.0,1.0
12156,,1.0,,0.0
12157,,1.0,1.0,0.0
12158,,1.0,,0.0
12159,,1.0,,0.0
12160,24.4,1.0,1.0,0.0
12161,,1.0,,0.0
12162,,1.0,,0.0
12163,22.64,1.0,1.0,0.0
12164,6.03,1.0,4.0,0.0
12165,,1.0,,0.0
12166,28.9,1.0,5.0,0.0
12168,33.85,1.0,4.0,0.0
12169,4.33,2.0,1.0,1.0
12170,32.87,1.0,1.0,0.0
12171,0.0,1.0,2.0,3.0
12172,0.0,1.0,1.0,0.0
12173,22.79,1.0,,0.0
12174,22.42,1.0,,0.0
12175,0.0,1.0,,0.0
12176,,1.0,,0.0
12177,,1.0,,0.0
12178,0.0,1.0,1.0,0.0
12180,,1.0,1.0,0.0
12181,52.68,1.0,5.0,0.0
12182,4.11,1.0,,0.0
12184,,1.0,,0.0
12185,169.73,1.0,,0.0
12187,44.6,3.0,5.0,0.0
12189,19.81,1.0,,0.0
12190,0.0,1.0,1.0,0.0
12191,173.91000000000005,2.0,,0.0
12192,,1.0,2.0,0.0
12193,868.76,2.0,5.0,0.0
12194,0.0,1.0,1.0,0.0
12195,66.4,2.0,,0.0
12196,14.93,1.0,4.0,1.0
12197,165.57999999999996,2.0,3.0,0.0
12198,,2.0,2.0,0.0
12199,30.34,1.0,4.0,0.0
12200,2.0,2.0,2.0,0.0
12201,16.21,1.0,,0.0
12202,828.72,2.0,13.0,0.0
12203,21.42,2.0,1.0,0.0
12204,49.51,1.0,2.0,1.0
12205,,1.0,12.0,2.0
12207,38.69,1.0,,0.0
12208,,1.0,9.0,4.0
12209,,1.0,,0.0
12210,,1.0,1.0,0.0
12211,92.26,2.0,2.0,0.0
12212,,1.0,1.0,0.0
12213,48.13,1.0,,0.0
12214,,1.0,,0.0
12217,24.69,1.0,,0.0
12219,,1.0,,0.0
12220,26.88,1.0,,0.0
12221,14.88,3.0,7.0,4.0
12223,,2.0,1.0,0.0
12224,22.33,1.0,4.0,0.0
12225,125.07,2.0,4.0,2.0
12226,,2.0,5.0,2.0
12227,,1.0,4.0,0.0
12228,,1.0,,0.0
12229,,1.0,2.0,0.0
12230,0.0,1.0,,0.0
12231,22.21,1.0,1.0,0.0
12233,0.0,1.0,,3.0
12234,0.0,1.0,,0.0
12235,,2.0,10.0,2.0
12236,39.79,1.0,,0.0
12237,,1.0,,3.0
12239,101.09,1.0,,0.0
12240,,3.0,8.0,0.0
12241,,1.0,,0.0
12244,,1.0,4.0,0.0
12245,0.0,2.0,2.0,0.0
12246,,1.0,,0.0
12247,71.38,1.0,1.0,1.0
12248,,1.0,,0.0
12249,22.41,1.0,,0.0
12250,26.56,2.0,14.0,8.0
12251,22.94,1.0,1.0,0.0
12252,,1.0,1.0,0.0
12253,,1.0,1.0,0.0
12254,17.46,2.0,4.0,0.0
12255,0.0,1.0,,0.0
12257,19.96,1.0,,0.0
12259,,1.0,2.0,0.0
12260,94.55,1.0,,0.0
12261,120.27,1.0,,0.0
12262,,1.0,,0.0
12264,,1.0,,0.0
12265,28.03,2.0,3.0,0.0
12266,,1.0,6.0,0.0
12267,,1.0,,0.0
12268,,1.0,,0.0
12270,0.0,1.0,1.0,0.0
12271,,3.0,,0.0
12272,0.0,1.0,3.0,2.0
12273,89.0,1.0,,3.0
12274,51.69,1.0,,0.0
12276,25.83,1.0,,0.0
12277,,1.0,5.0,1.0
12278,,1.0,1.0,0.0
12279,28.211482541411876,1.0,,0.0
12280,,1.0,1.0,0.0
12282,,1.0,3.0,2.0
12283,18.24,1.0,2.0,0.0
12284,,1.0,,0.0
12285,24.37,2.0,,0.0
12286,,1.0,2.0,0.0
12287,0.0,1.0,2.0,0.0
12288,54.22,1.0,,0.0
12289,0.5,1.0,,0.0
12290,,1.0,,0.0
12291,,1.0,4.0,12.0
12292,20.36,2.0,5.0,0.0
12293,,1.0,2.0,0.0
12294,0.0,1.0,,0.0
12295,350.02,2.0,12.0,6.0
12296,0.0,1.0,,0.0
12297,,1.0,,2.0
12299,25.36,1.0,1.0,0.0
12302,34.83,2.0,2.0,0.0
12303,33.09,1.0,3.0,0.0
12304,0.0,2.0,,2.0
12305,0.0,1.0,1.0,0.0
12306,25.56,1.0,7.0,2.0
12307,20.77,1.0,,0.0
12308,,1.0,,0.0
12310,,1.0,,0.0
12311,,1.0,4.0,0.0
12314,20.81,1.0,,0.0
12315,73.45,1.0,,0.0
12316,39.05,1.0,5.0,1.0
12317,26.18,1.0,,0.0
12318,37.18,1.0,9.0,6.0
12319,0.0,1.0,,0.0
12322,,1.0,,0.0
12323,,6.0,20.0,10.0
12325,0.0,1.0,1.0,0.0
12326,,2.0,4.0,0.0
12327,,1.0,,0.0
12328,66.66,1.0,,0.0
12330,12.9,3.0,2.0,0.0
12331,,2.0,,0.0
12332,,1.0,6.0,1.0
12333,26.47,1.0,1.0,0.0
12334,181.75,1.0,13.0,0.0
12336,0.0,1.0,16.0,12.0
12337,0.0,1.0,,0.0
12338,,1.0,4.0,0.0
12339,108.14,6.0,8.0,3.0
12340,0.0,1.0,,0.0
12341,,1.0,,0.0
12343,24.46,1.0,,0.0
12344,0.0,1.0,,0.0
12345,3.45,1.0,3.0,0.0
12347,80.17,2.0,,0.0
12348,,2.0,8.0,1.0
12349,0.0,1.0,,0.0
12350,0.0,1.0,1.0,0.0
12352,606.87,2.0,,1.0
12354,,1.0,,0.0
12355,0.0,1.0,3.0,0.0
12358,,1.0,,0.0
12362,0.0,1.0,,0.0
12364,,1.0,,0.0
12365,0.0,1.0,,0.0
12366,27.54,1.0,,0.0
12367,129.24,1.0,19.0,14.0
12368,,1.0,,0.0
12369,96.47,1.0,5.0,0.0
12370,70.33,4.0,34.0,20.0
12371,52.16,1.0,,0.0
12372,0.0,1.0,1.0,0.0
12373,0.0,1.0,1.0,0.0
12374,51.89,1.0,,0.0
12375,0.0,2.0,3.0,0.0
12376,,1.0,3.0,0.0
12377,20.06,1.0,,0.0
12378,0.0,1.0,,0.0
12379,,1.0,1.0,0.0
12380,,1.0,,0.0
12381,64.44,1.0,2.0,1.0
12382,,1.0,,0.0
12383,,2.0,6.0,1.0
12384,31.31,1.0,,0.0
12387,47.365156928325824,3.0,4.0,0.0
12388,,1.0,,0.0
12389,13.93,1.0,,0.0
12390,,2.0,4.0,0.0
12392,28.92,1.0,,0.0
12395,,1.0,1.0,0.0
12397,,1.0,,0.0
12398,,2.0,,0.0
12399,,1.0,1.0,0.0
12400,47.65,3.0,,0.0
12401,0.0,1.0,4.0,0.0
12403,,1.0,9.0,0.0
12405,119.89,2.0,2.0,1.0
12406,39.43,2.0,1.0,0.0
12407,35.11,2.0,4.0,0.0
12408,,2.0,,0.0
12409,0.0,1.0,2.0,0.0
12411,30.55,2.0,,0.0
12412,16.23,1.0,4.0,0.0
12413,,1.0,,0.0
12414,4.33,3.0,3.0,1.0
12417,0.0,1.0,1.0,0.0
12418,21.96,1.0,,0.0
12419,,1.0,,0.0
12420,,1.0,,0.0
12421,,1.0,1.0,0.0
12422,,1.0,,0.0
12423,,2.0,9.0,0.0
12424,0.0,1.0,1.0,0.0
12425,,1.0,,0.0
12426,19.69,1.0,,0.0
12427,66.64,2.0,,0.0
12428,,1.0,,0.0
12429,,1.0,5.0,0.0
12430,25.13,1.0,,0.0
12431,,1.0,,0.0
12432,0.0,1.0,2.0,0.0
12434,16.71,1.0,3.0,0.0
12435,18.19,1.0,,0.0
12436,59.90000000000001,2.0,,0.0
12439,0.0,1.0,1.0,0.0
12441,21.3,1.0,,0.0
12442,,2.0,8.0,2.0
12443,,1.0,1.0,0.0
12444,15.57,1.0,,0.0
12445,82.22,3.0,,0.0
12446,0.0,1.0,1.0,0.0
12448,,1.0,,0.0
12449,54.15,1.0,1.0,0.0
12450,15.57,1.0,,0.0
12451,19.46,1.0,,0.0
12452,,1.0,2.0,0.0
12454,52.36,1.0,,0.0
12455,,1.0,1.0,0.0
12456,13.67,1.0,,0.0
12457,,1.0,3.0,0.0
12458,0.0,1.0,1.0,0.0
12459,,2.0,2.0,0.0
12460,26.16,2.0,5.0,0.0
12461,29.26,1.0,,0.0
12462,15.88,2.0,11.0,3.0
12464,57.22,1.0,,0.0
12465,35.25,1.0,2.0,0.0
12466,15.44,1.0,,0.0
12468,67.42,1.0,,0.0
12469,14.39,1.0,5.0,0.0
12470,36.76,1.0,,0.0
12471,20.2,1.0,1.0,0.0
12472,0.0,1.0,,0.0
12473,,1.0,,0.0
12474,,1.0,,0.0
12475,,1.0,,0.0
12476,99.94,1.0,5.0,3.0
12477,,1.0,,0.0
12478,,1.0,,0.0
12479,,1.0,,0.0
12480,47.28,1.0,,0.0
12482,0.0,1.0,3.0,0.0
12483,17.69,1.0,1.0,0.0
12485,9.57,3.0,2.0,0.0
12486,29.39,1.0,1.0,0.0
12487,0.0,1.0,,0.0
12488,,1.0,,0.0
12490,94.15,2.0,5.0,2.0
12491,71.74000000000002,2.0,6.0,0.0
12492,24.49,1.0,12.0,0.0
12493,157.4,1.0,,0.0
12494,29.87,1.0,,0.0
12495,23.76,1.0,,0.0
12496,,1.0,,0.0
12497,0.0,1.0,1.0,0.0
12498,18.41,1.0,3.0,0.0
12499,,2.0,1.0,0.0
12501,22.48,3.0,6.0,0.0
12502,0.0,1.0,3.0,2.0
12504,51.79,1.0,,0.0
12505,,1.0,,0.0
12506,30.72,1.0,1.0,0.0
12507,35.45,1.0,,0.0
12508,42.12,1.0,,0.0
12509,55.21,1.0,3.0,1.0
12510,35.75,2.0,,0.0
12511,18.04,1.0,,0.0
12513,44.69,1.0,,0.0
12514,,1.0,,0.0
12515,111.92,1.0,,2.0
12516,,1.0,1.0,0.0
12517,19.3,1.0,,0.0
12518,,1.0,,0.0
12519,18.51,1.0,,3.0
12520,,1.0,,0.0
12521,112.72,1.0,,0.0
12522,0.0,2.0,2.0,0.0
12523,,1.0,,1.0
12524,195.82,2.0,,0.0
12525,61.46,1.0,,1.0
12526,128.25,1.0,6.0,0.0
12527,,1.0,,0.0
12529,0.0,1.0,1.0,0.0
12531,,1.0,1.0,0.0
12534,19.22,1.0,1.0,0.0
12535,26.89,1.0,,0.0
12536,,2.0,5.0,0.0
12537,29.11,1.0,,0.0
12538,37.34,1.0,,0.0
12539,0.0,1.0,,3.0
12540,0.0,1.0,,0.0
12542,,1.0,2.0,0.0
12543,24.06,1.0,,0.0
12544,113.55,2.0,,3.0
12545,65.4,1.0,,0.0
12546,55.54,3.0,,0.0
12547,189.25,1.0,8.0,2.0
12548,451.26,1.0,,0.0
12549,,1.0,,0.0
12550,19.469442294436806,1.0,1.0,0.0
12552,,1.0,,0.0
12553,53.13,1.0,,0.0
12555,,1.0,,0.0
12556,0.0,1.0,,0.0
12557,79.4,1.0,,0.0
12558,0.0,1.0,4.0,0.0
12560,,1.0,,0.0
12562,,2.0,,0.0
12563,,1.0,1.0,0.0
12564,0.0,1.0,2.0,0.0
12565,32.42,1.0,,0.0
12566,23.81,1.0,,10.0
12567,,2.0,,0.0
12568,55.47,1.0,,0.0
12569,0.0,1.0,2.0,0.0
12570,,1.0,,0.0
12571,79.07000000000002,2.0,6.0,1.0
12572,28.22,1.0,,1.0
12574,55.16,1.0,,0.0
12575,,1.0,4.0,1.0
12576,18.3,1.0,,0.0
12577,72.29,1.0,,0.0
12578,39.26,1.0,,0.0
12579,98.22,1.0,1.0,0.0
12580,,1.0,,0.0
12582,39.43,1.0,,0.0
12584,20.61,1.0,,0.0
12588,0.0,1.0,4.0,0.0
12589,50.83,1.0,1.0,0.0
12590,,2.0,1.0,0.0
12592,23.9,1.0,,0.0
12594,,1.0,1.0,0.0
12595,17.32,1.0,,0.0
12596,0.0,1.0,1.0,0.0
12600,29.21,1.0,,0.0
12601,0.0,1.0,,0.0
12604,,1.0,,0.0
12605,32.85,1.0,,0.0
12606,,1.0,4.0,0.0
12607,,1.0,2.0,0.0
12608,,1.0,8.0,0.0
12610,54.53,1.0,6.0,0.0
12611,46.81999999999999,1.0,,0.0
12613,14.31,1.0,,0.0
12614,,2.0,6.0,0.0
12615,17.41,1.0,,0.0
12616,79.64197517616887,1.0,,0.0
12617,,1.0,,0.0
12618,23.21,2.0,4.0,1.0
12619,0.0,1.0,,2.0
12620,6.81,1.0,4.0,0.0
12621,33.39,2.0,3.0,0.0
12624,104.48,1.0,,0.0
12625,0.0,1.0,,0.0
12626,,1.0,1.0,0.0
12627,,1.0,,0.0
12628,515.7099999999998,6.0,20.0,3.0
12630,0.0,1.0,,0.0
12631,74.35,2.0,,0.0
12632,,1.0,,0.0
12633,23.6,1.0,2.0,0.0
12634,,1.0,3.0,0.0
12635,18.28,1.0,,0.0
12637,39.45,1.0,8.0,1.0
12638,0.0,2.0,3.0,0.0
12639,12.55,1.0,,0.0
12640,33.82,1.0,,0.0
12641,0.0,1.0,3.0,0.0
12642,,1.0,,0.0
12643,0.0,1.0,,0.0
12644,,1.0,,0.0
12646,76.06,1.0,1.0,0.0
12647,,1.0,3.0,0.0
12648,257.44,6.0,22.0,0.0
12650,29.23,1.0,6.0,4.0
12651,25.86,1.0,2.0,0.0
12652,,1.0,1.0,0.0
12653,,1.0,,0.0
12654,,1.0,,0.0
12655,36.6,1.0,4.0,1.0
12656,,1.0,,0.0
12657,77.09,1.0,2.0,0.0
12658,,1.0,1.0,0.0
12659,0.0,1.0,,0.0
12660,,1.0,,0.0
12662,47.44,1.0,,0.0
12663,0.0,2.0,5.0,2.0
12664,25.19,1.0,,0.0
12665,0.0,2.0,,0.0
12666,0.0,1.0,1.0,0.0
12668,13.95,1.0,7.0,0.0
12670,34.47,1.0,,0.0
12672,14.58,1.0,1.0,0.0
12674,,1.0,,0.0
12675,,2.0,1.0,2.0
12676,,1.0,27.0,12.0
12677,,1.0,,0.0
12680,18.5,1.0,,0.0
12681,28.75,3.0,,0.0
12682,,1.0,,0.0
12683,4.33,2.0,1.0,1.0
12684,,1.0,,0.0
12685,,2.0,5.0,0.0
12688,3.0,1.0,7.0,0.0
12689,0.0,1.0,1.0,0.0
12690,0.0,1.0,,0.0
12691,63.36,1.0,,0.0
12693,,1.0,1.0,0.0
12694,33.385767830477306,1.0,,0.0
12695,30.88,3.0,11.0,0.0
12696,,1.0,,0.0
12697,0.0,1.0,3.0,1.0
12699,,2.0,1.0,0.0
12700,16.18,1.0,,0.0
12701,,1.0,1.0,0.0
12702,12.55,2.0,4.0,1.0
12703,,1.0,,0.0
12706,,1.0,1.0,0.0
12707,,1.0,,0.0
12708,22.94,1.0,2.0,0.0
12709,16.15,1.0,4.0,0.0
12710,36.05,1.0,1.0,0.0
12711,,1.0,,0.0
12712,24.36,1.0,,0.0
12713,,2.0,6.0,0.0
12714,66.43,2.0,5.0,0.0
12716,14.02,1.0,,0.0
12718,86.74000000000002,1.0,4.0,0.0
12719,,1.0,,0.0
12720,32.7,2.0,,0.0
12721,59.45,2.0,,0.0
12722,,1.0,,0.0
12723,50.21000000000001,3.0,10.0,0.0
12724,0.0,1.0,1.0,0.0
12725,,1.0,2.0,0.0
12726,,2.0,16.0,0.0
12727,,1.0,1.0,0.0
12729,24.04,1.0,1.0,0.0
12731,33.62,1.0,1.0,0.0
12733,48.44,2.0,,1.0
12734,22.06,1.0,,0.0
12736,0.0,1.0,1.0,0.0
12737,3.92,1.0,3.0,0.0
12738,,1.0,1.0,0.0
12740,0.0,1.0,,0.0
12741,,1.0,,0.0
12744,12.11,2.0,1.0,0.0
12745,,1.0,1.0,0.0
12746,39.75,1.0,,1.0
12747,32.39,1.0,,0.0
12748,,2.0,2.0,0.0
12749,,1.0,2.0,2.0
12750,,1.0,4.0,0.0
12751,62.08,1.0,4.0,0.0
12752,,1.0,6.0,1.0
12753,,1.0,,0.0
12754,0.0,1.0,,0.0
12755,,1.0,,0.0
12756,0.0,1.0,1.0,0.0
12757,,1.0,,0.0
12758,18.94,1.0,,0.0
12760,22.25,1.0,,0.0
12761,0.0,2.0,1.0,0.0
12762,,1.0,10.0,0.0
12763,16.37,1.0,1.0,0.0
12764,40.47,1.0,,0.0
12765,,2.0,10.0,0.0
12766,,1.0,,0.0
12767,161.47,4.0,12.0,0.0
12768,,2.0,1.0,0.0
12769,14.86,1.0,3.0,0.0
12771,87.1,2.0,,0.0
12773,31.73,1.0,,1.0
12774,53.22,1.0,,1.0
12775,30.43,1.0,2.0,0.0
12776,390.71,5.0,5.0,0.0
12777,124.16,2.0,6.0,0.0
12778,,1.0,,0.0
12779,,1.0,3.0,0.0
12780,55.08,4.0,1.0,1.0
12782,35.41,1.0,,1.0
12783,,1.0,,0.0
12784,15.75,1.0,,0.0
12787,0.0,1.0,1.0,0.0
12788,40.3,1.0,2.0,0.0
12790,26.12,2.0,3.0,0.0
12791,19.4,3.0,2.0,1.0
12793,,1.0,1.0,0.0
12794,38.68,1.0,1.0,0.0
12795,,1.0,,0.0
12796,,1.0,1.0,0.0
12797,3.62,1.0,6.0,0.0
12798,40.86,1.0,5.0,1.0
12799,,1.0,,0.0
12801,,2.0,3.0,0.0
12803,15.78,1.0,,0.0
12804,0.0,1.0,,0.0
12806,60.48,1.0,,0.0
12808,,1.0,11.0,4.0
12809,,2.0,2.0,0.0
12810,115.58,1.0,,0.0
12811,15.43,1.0,1.0,0.0
12812,,1.0,,0.0
12813,,1.0,4.0,0.0
12814,103.33,1.0,2.0,1.0
12815,19.96,1.0,,0.0
12816,24.89,4.0,,0.0
12817,30.53,1.0,,0.0
12818,54.68,1.0,,0.0
12819,37.01,2.0,5.0,3.0
12823,63.71,2.0,,0.0
12824,20.0,1.0,1.0,0.0
12825,24.18,2.0,,0.0
12826,,1.0,,0.0
12827,0.0,1.0,1.0,0.0
12828,,1.0,,0.0
12829,8.55,2.0,4.0,0.0
12830,,1.0,,0.0
12831,0.0,1.0,1.0,0.0
12832,,1.0,1.0,0.0
12833,108.71,2.0,,2.0
12834,,1.0,,0.0
12836,301.72,6.0,5.0,0.0
12837,,1.0,,0.0
12839,,1.0,,0.0
12840,97.14,2.0,,0.0
12841,0.0,1.0,,0.0
12842,59.1,1.0,2.0,0.0
12843,57.86,1.0,,0.0
12845,0.0,2.0,4.0,0.0
12849,0.0,1.0,1.0,0.0
12850,0.0,1.0,1.0,0.0
12851,206.62,2.0,2.0,2.0
12852,,1.0,4.0,0.0
12853,40.19,2.0,,0.0
12854,15.04,3.0,2.0,0.0
12855,0.0,2.0,4.0,0.0
12856,206.43,1.0,5.0,0.0
12857,,1.0,,0.0
12858,30.16,1.0,1.0,0.0
12859,33.51,2.0,7.0,0.0
12860,50.53,1.0,,0.0
12862,18.93,1.0,,0.0
12863,4.33,2.0,1.0,1.0
12864,25.68,1.0,1.0,0.0
12865,,3.0,,0.0
12866,,1.0,,0.0
12869,0.0,1.0,3.0,4.0
12870,49.44,1.0,,0.0
12871,0.0,2.0,,0.0
12872,,1.0,,0.0
12873,0.0,1.0,1.0,0.0
12875,41.22,2.0,2.0,0.0
12876,47.61,1.0,,0.0
12877,46.64,1.0,,0.0
12878,30.0,1.0,,0.0
12879,64.25,1.0,,0.0
12880,,1.0,8.0,0.0
12881,0.0,2.0,2.0,0.0
12882,,1.0,,0.0
12884,,1.0,1.0,0.0
12885,,2.0,,0.0
12886,,1.0,,0.0
12889,,1.0,,0.0
12891,,1.0,,0.0
12892,100.81,3.0,,1.0
12893,0.0,2.0,,0.0
12894,0.0,1.0,,0.0
12896,,1.0,1.0,0.0
12898,,1.0,,0.0
12899,152.23,5.0,2.0,1.0
12900,,1.0,,0.0
12901,0.0,1.0,1.0,0.0
12902,,1.0,,0.0
12903,,2.0,2.0,0.0
12904,,1.0,,0.0
12905,24.89,1.0,,0.0
12906,0.0,2.0,2.0,0.0
12907,0.0,1.0,,0.0
12908,,1.0,,0.0
12910,23.51,1.0,2.0,0.0
12911,,1.0,,0.0
12912,73.86,2.0,2.0,0.0
12914,,1.0,1.0,0.0
12915,,2.0,2.0,0.0
12916,,1.0,,0.0
12919,227.84,1.0,,0.0
12921,19.84,1.0,1.0,0.0
12922,31.23,1.0,2.0,0.0
12925,16.71,1.0,5.0,0.0
12926,0.0,1.0,,0.0
12927,28.3,1.0,,0.0
12928,33.49,1.0,1.0,0.0
12930,,1.0,,0.0
12932,,1.0,,0.0
12934,86.07,6.0,8.0,0.0
12935,,1.0,,0.0
12936,0.0,1.0,1.0,0.0
12938,19.33,1.0,,0.0
12939,46.0,1.0,,0.0
12940,24.42,2.0,1.0,0.0
12941,15.69,3.0,12.0,0.0
12943,,1.0,,0.0
12944,0.0,1.0,,0.0
12945,,1.0,,0.0
12946,28.0,1.0,,0.0
12947,12.52,1.0,2.0,0.0
12948,39.79,1.0,1.0,0.0
12953,,1.0,1.0,0.0
12954,0.0,2.0,1.0,0.0
12955,57.6,3.0,9.0,0.0
12956,,1.0,,0.0
12957,36.04,1.0,4.0,0.0
12960,77.36,1.0,,0.0
12961,144.63,2.0,,0.0
12962,,1.0,,0.0
12963,17.1,1.0,3.0,0.0
12964,,1.0,,0.0
12965,,1.0,,0.0
12966,850.19,1.0,5.0,0.0
12967,55.42,3.0,4.0,0.0
12968,,1.0,1.0,0.0
12969,,1.0,,1.0
12970,,1.0,,0.0
12972,26.86,1.0,2.0,0.0
12973,49.06,1.0,4.0,7.0
12974,,2.0,8.0,0.0
12976,44.21,1.0,,0.0
12977,,1.0,3.0,0.0
12978,34.67,1.0,,0.0
12979,0.0,1.0,,0.0
12981,0.0,1.0,,1.0
12982,26.45,2.0,6.0,0.0
12983,,1.0,,0.0
12984,28.98,1.0,,0.0
12985,24.04,3.0,6.0,0.0
12986,0.0,1.0,,0.0
12987,22.43,1.0,3.0,0.0
12988,0.0,1.0,1.0,0.0
12989,30.73,1.0,,0.0
12990,0.0,1.0,,0.0
12992,,1.0,,0.0
12995,22.52,1.0,1.0,0.0
12997,84.78999999999998,2.0,1.0,0.0
12998,33.99,1.0,,1.0
12999,68.38,1.0,,0.0
13000,47.7,4.0,2.0,1.0
13001,130.45999999999998,4.0,1.0,0.0
13002,45.81,1.0,1.0,0.0
13004,50.35,1.0,,0.0
13007,42.18,1.0,1.0,0.0
13008,36.37,1.0,3.0,0.0
13009,,1.0,5.0,0.0
13010,9.84,1.0,,0.0
13011,,2.0,7.0,1.0
13012,26.8,1.0,,0.0
13013,,1.0,1.0,0.0
13014,37.26,1.0,,0.0
13015,18.01,1.0,,0.0
13016,,1.0,,0.0
13017,,1.0,,0.0
13019,21.32,1.0,,0.0
13020,5.08,1.0,,0.0
13021,17.07,2.0,5.0,1.0
13022,30.12,1.0,2.0,0.0
13023,52.94,1.0,,0.0
13024,27.33,5.0,6.0,0.0
13025,4.6,2.0,2.0,1.0
13027,0.0,1.0,,0.0
13028,0.0,1.0,,0.0
13030,19.78,1.0,3.0,0.0
13031,0.0,1.0,1.0,0.0
13032,,1.0,1.0,0.0
13034,0.0,1.0,,0.0
13035,21.66,1.0,,0.0
13036,20.45,1.0,,0.0
13038,,1.0,,0.0
13039,21.69,1.0,,0.0
13040,0.0,3.0,,0.0
13041,,1.0,,0.0
13042,44.98,2.0,,0.0
13044,19.26,1.0,2.0,0.0
13045,22.97,1.0,,0.0
13047,0.0,1.0,7.0,1.0
13049,13.81,1.0,,0.0
13050,25.14,1.0,,0.0
13051,96.77,1.0,1.0,0.0
13052,,1.0,1.0,0.0
13053,,1.0,4.0,0.0
13054,,1.0,1.0,0.0
13056,0.0,1.0,,0.0
13057,0.0,2.0,2.0,0.0
13059,39.52,1.0,1.0,0.0
13060,,2.0,5.0,0.0
13062,,1.0,,0.0
13063,16.86,1.0,,0.0
13064,0.0,1.0,1.0,0.0
13065,35.26,3.0,15.0,6.0
13066,,1.0,,0.0
13067,28.46,1.0,,0.0
13068,0.0,1.0,,3.0
13069,,1.0,,0.0
13071,89.85,1.0,8.0,2.0
13072,4.33,2.0,1.0,1.0
13073,,1.0,,0.0
13075,0.0,1.0,,0.0
13076,0.0,1.0,,0.0
13077,,1.0,,0.0
13078,138.17,1.0,4.0,0.0
13079,0.0,2.0,2.0,0.0
13080,,1.0,,0.0
13081,0.0,1.0,,0.0
13082,,1.0,2.0,0.0
13083,,1.0,4.0,1.0
13085,24.32,1.0,1.0,0.0
13086,138.43,3.0,3.0,1.0
13087,,1.0,5.0,0.0
13088,66.09,2.0,,1.0
13089,87.03,2.0,5.0,0.0
13090,,1.0,,0.0
13091,68.8,1.0,1.0,0.0
13093,,1.0,,0.0
13094,,1.0,1.0,0.0
13095,0.0,1.0,6.0,0.0
13096,12.55,2.0,14.0,1.0
13097,,1.0,,0.0
13098,,1.0,,0.0
13101,56.66,2.0,,0.0
13102,14.35,2.0,11.0,0.0
