consumer_id,per_day_add_item_to_cart,per_day_transactions,per_day_payment_method_change,per_day_devices_per_user,per_day_purchase_total,per_day_unique_billing_last4
4821,4.0,,0.0,1.0,,
4822,,2.0,0.0,1.0,52.63,1.0
4824,6.0,,0.0,1.0,,
4825,2.0,,0.0,1.0,,
4826,2.0,1.0,0.0,2.0,27.0,1.0
4827,,1.0,0.0,1.0,0.0,1.0
4828,,3.0,0.0,1.0,,1.0
4829,,27.0,15.0,2.0,431.83,11.0
4830,,,0.0,1.0,,
4831,,1.0,0.0,1.0,15.15,
4832,,7.0,4.0,1.0,,5.0
4833,,,0.0,1.0,0.0,
4834,,1.0,0.0,1.0,34.67,
4835,,1.0,0.0,1.0,23.15,1.0
4836,,1.0,0.0,1.0,20.11,1.0
4837,,2.0,1.0,1.0,24.6,2.0
4838,,,0.0,1.0,0.0,
4839,,1.0,0.0,1.0,33.18,
4840,,1.0,0.0,1.0,51.06,
4841,,,0.0,1.0,,
4842,,,0.0,1.0,,
4844,,1.0,0.0,1.0,58.03,
4845,,4.0,4.0,1.0,,3.0
4846,2.0,2.0,1.0,2.0,0.0,2.0
4847,1.0,,0.0,1.0,,
4848,,3.0,3.0,1.0,0.0,2.0
4849,,2.0,0.0,1.0,62.790000000000006,1.0
4850,,,0.0,1.0,0.0,
4851,,,0.0,1.0,0.0,
4852,5.0,4.0,3.0,2.0,,4.0
4854,,1.0,0.0,3.0,3.55,1.0
4855,,,0.0,1.0,,
4856,,1.0,0.0,1.0,47.88,
4857,1.0,,0.0,1.0,,
4858,,,0.0,1.0,,
4859,,2.0,0.0,1.0,188.43,1.0
4860,5.0,2.0,1.0,2.0,85.09,2.0
4861,,,0.0,1.0,,
4862,6.0,1.0,0.0,2.0,0.0,1.0
4863,,,0.0,1.0,0.0,
4864,,,0.0,1.0,0.0,1.0
4865,,,0.0,1.0,,
4866,,,0.0,1.0,0.0,
4867,,1.0,0.0,1.0,35.66,1.0
4868,,1.0,0.0,1.0,17.44,
4869,,1.0,0.0,1.0,,1.0
4870,,6.0,1.0,1.0,,2.0
4871,,1.0,0.0,1.0,32.8,
4872,,1.0,2.0,1.0,,2.0
4873,,1.0,0.0,1.0,3.53,1.0
4874,,1.0,0.0,1.0,26.74,1.0
4875,,,0.0,,0.0,
4876,,3.0,0.0,2.0,33.61,
4877,,1.0,0.0,1.0,3.63,1.0
4878,,7.0,2.0,1.0,,2.0
4880,,1.0,0.0,1.0,48.6,1.0
4881,5.0,,0.0,1.0,,
4882,,3.0,0.0,2.0,75.98,
4883,,2.0,0.0,2.0,173.22,1.0
4884,,1.0,0.0,1.0,116.31,
4885,,1.0,0.0,1.0,43.31,1.0
4886,6.0,2.0,0.0,2.0,144.55,1.0
4887,,1.0,0.0,1.0,0.0,1.0
4888,,1.0,0.0,1.0,25.7,1.0
4889,,1.0,0.0,1.0,56.23,1.0
4890,,1.0,0.0,1.0,19.32,1.0
4891,,,0.0,1.0,,
4893,,1.0,0.0,1.0,26.99,1.0
4894,2.0,,0.0,2.0,,1.0
4895,19.0,,0.0,1.0,,
4896,,1.0,0.0,1.0,13.07,
4897,2.0,,0.0,2.0,,
4898,,1.0,0.0,1.0,34.29,1.0
4901,,,0.0,1.0,0.0,
4904,,1.0,0.0,1.0,30.38,1.0
4905,,1.0,0.0,2.0,24.04,
4906,,1.0,0.0,1.0,0.0,1.0
4907,,1.0,0.0,1.0,,1.0
4908,,5.0,0.0,1.0,0.0,1.0
4909,,1.0,0.0,1.0,14.18,1.0
4910,,1.0,0.0,1.0,,1.0
4911,,,0.0,1.0,0.0,
4912,,1.0,0.0,1.0,0.0,1.0
4913,23.0,,0.0,1.0,,
4914,,4.0,2.0,1.0,194.92,2.0
4915,,,0.0,1.0,,
4916,,1.0,0.0,1.0,26.65,1.0
4917,4.0,,0.0,1.0,,
4918,,,0.0,1.0,0.0,
4919,,1.0,0.0,1.0,26.84,
4920,,1.0,0.0,1.0,21.62,1.0
4921,,,0.0,1.0,,
4922,,,0.0,1.0,,
4923,4.0,1.0,0.0,1.0,18.82,1.0
4925,,,0.0,2.0,0.0,
4926,,,0.0,1.0,,
4927,,1.0,0.0,1.0,42.68,1.0
4928,,,0.0,1.0,,
4929,,1.0,0.0,1.0,22.84,
4930,,,0.0,1.0,0.0,
4931,,,0.0,1.0,,
4933,,14.0,9.0,1.0,190.55,8.0
4934,,1.0,0.0,1.0,14.02,1.0
4935,,1.0,0.0,1.0,43.29,1.0
4936,,1.0,0.0,1.0,29.98,
4937,,,0.0,1.0,0.0,
4938,,,0.0,1.0,0.0,
4939,,1.0,0.0,1.0,25.41,
4940,,5.0,4.0,2.0,14.31,2.0
4941,,,0.0,1.0,0.0,
4942,,1.0,0.0,1.0,35.02,1.0
4943,,,0.0,1.0,,
4944,,1.0,0.0,1.0,37.03,
4946,,,0.0,1.0,0.0,
4947,,,0.0,1.0,0.0,
4948,2.0,1.0,0.0,2.0,47.74,1.0
4950,,1.0,0.0,1.0,26.22,1.0
4952,1.0,,0.0,1.0,,
4953,2.0,,0.0,2.0,0.0,1.0
4954,,7.0,5.0,2.0,,4.0
4955,,1.0,0.0,1.0,28.59,
4956,,,0.0,1.0,0.0,
4958,,,0.0,1.0,0.0,
4959,,1.0,0.0,1.0,22.03,
4960,,1.0,0.0,1.0,29.39,
4962,,2.0,1.0,1.0,,1.0
4963,,3.0,0.0,1.0,0.0,1.0
4964,,,0.0,1.0,0.0,1.0
4966,,1.0,0.0,1.0,2.51,1.0
4968,2.0,1.0,0.0,2.0,17.64,1.0
4969,,1.0,0.0,1.0,13.01,
4970,,1.0,0.0,2.0,30.02,
4971,,1.0,1.0,1.0,0.0,2.0
4972,,,0.0,1.0,0.0,
4973,3.0,1.0,0.0,2.0,33.33,1.0
4974,,1.0,0.0,6.0,945.27,1.0
4975,,,0.0,1.0,,
4977,,,0.0,1.0,0.0,
4978,,2.0,0.0,1.0,,1.0
4979,,,0.0,1.0,,
4980,1.0,,0.0,1.0,,
4981,,,0.0,1.0,,
4982,,1.0,0.0,1.0,32.47,
4983,5.0,,0.0,1.0,,
4984,,,0.0,1.0,,
4985,,,0.0,1.0,,
4986,,,0.0,1.0,,
4987,,1.0,0.0,1.0,,1.0
4988,2.0,,0.0,1.0,,
4989,,1.0,0.0,2.0,3.83,1.0
4990,2.0,,0.0,2.0,,1.0
4991,,,0.0,1.0,0.0,
4994,,2.0,0.0,2.0,60.42999999999999,1.0
4995,34.0,5.0,0.0,2.0,308.79,1.0
4996,,,0.0,2.0,0.0,
4997,,,0.0,1.0,0.0,
4998,4.0,,0.0,2.0,0.0,1.0
4999,2.0,,0.0,1.0,,
5000,,1.0,0.0,1.0,23.42,1.0
5001,2.0,,0.0,1.0,,
5002,1.0,1.0,0.0,2.0,19.75,1.0
5003,,2.0,0.0,1.0,21.69,1.0
5004,1.0,,0.0,1.0,,
5006,6.0,,0.0,1.0,,
5007,,1.0,0.0,1.0,66.18,
5009,,,0.0,1.0,0.0,
5011,,2.0,0.0,2.0,75.62,
5012,,,0.0,1.0,0.0,
5013,,2.0,0.0,4.0,67.73,1.0
5014,,,0.0,1.0,,
5015,,1.0,0.0,1.0,0.0,1.0
5016,3.0,1.0,0.0,3.0,10.05,1.0
5017,,1.0,0.0,1.0,31.76,
5018,,1.0,0.0,1.0,30.69,1.0
5019,,1.0,0.0,1.0,36.99,1.0
5021,3.0,,0.0,2.0,0.0,1.0
5022,,3.0,2.0,2.0,17.94,3.0
5023,,1.0,0.0,1.0,0.0,1.0
5024,,,0.0,1.0,0.0,1.0
5025,49.0,,0.0,1.0,,
5026,,2.0,1.0,1.0,104.83,1.0
5027,1.0,,0.0,1.0,,
5028,,1.0,2.0,1.0,0.0,2.0
5029,,1.0,0.0,1.0,83.16,
5030,,,0.0,1.0,,
5031,,,0.0,1.0,0.0,
5032,,2.0,0.0,1.0,0.0,
5033,,1.0,0.0,1.0,20.91,1.0
5034,4.0,,0.0,2.0,0.0,
5035,,,0.0,1.0,0.0,
5036,,,0.0,1.0,0.0,
5037,,1.0,0.0,1.0,25.02,
5038,,,0.0,1.0,0.0,
5039,,1.0,0.0,2.0,38.0,
5040,2.0,1.0,0.0,2.0,26.88,1.0
5041,,2.0,0.0,2.0,100.32,
5042,,1.0,0.0,1.0,21.55,
5047,3.0,,0.0,1.0,,
5048,,,0.0,1.0,0.0,
5049,,,0.0,1.0,,
5051,,2.0,1.0,1.0,28.93,1.0
5052,11.0,,0.0,1.0,,
5054,,1.0,0.0,1.0,19.18,
5055,,,0.0,1.0,,
5056,,,0.0,1.0,0.0,1.0
5057,,1.0,0.0,2.0,19.92,1.0
5058,,,0.0,1.0,0.0,1.0
5059,,,0.0,1.0,,
5060,,2.0,0.0,1.0,9.51,1.0
5061,,2.0,0.0,2.0,71.48,1.0
5062,,1.0,0.0,1.0,0.0,1.0
5063,,1.0,0.0,1.0,18.98,
5064,,,0.0,1.0,,
5066,,,0.0,1.0,,
5067,,1.0,0.0,1.0,30.52,
5068,,,0.0,1.0,,
5069,,1.0,0.0,1.0,25.53,
5070,3.0,,0.0,1.0,,
5071,,1.0,0.0,1.0,12.34,
5073,,2.0,0.0,1.0,11.69,1.0
5074,,2.0,0.0,1.0,68.18,1.0
5075,,,0.0,1.0,0.0,
5076,2.0,,0.0,1.0,,
5077,,16.0,11.0,2.0,0.0,5.0
5078,,3.0,0.0,1.0,,1.0
5079,7.0,,0.0,1.0,,
5081,,,0.0,1.0,,
5082,,1.0,0.0,1.0,26.84,
5083,,1.0,0.0,1.0,96.45,1.0
5085,1.0,,0.0,1.0,,
5089,,,0.0,1.0,,
5090,,1.0,0.0,1.0,22.81,
5091,,,0.0,1.0,0.0,
5092,,,0.0,1.0,0.0,
5093,,1.0,0.0,1.0,28.34,1.0
5095,,1.0,2.0,1.0,0.0,2.0
5096,28.0,,0.0,1.0,,
5097,,3.0,0.0,2.0,56.95,
5098,,1.0,0.0,1.0,14.49,
5099,,,0.0,1.0,,
5100,,1.0,0.0,1.0,0.0,1.0
5102,,7.0,2.0,2.0,604.14,3.0
5103,12.0,4.0,0.0,1.0,160.2,1.0
5104,,1.0,0.0,1.0,0.0,1.0
5106,2.0,,0.0,1.0,,
5107,,4.0,0.0,1.0,,1.0
5109,,1.0,0.0,1.0,19.06,
5112,,1.0,0.0,1.0,39.61,
5113,2.0,2.0,0.0,2.0,,1.0
5114,,,0.0,1.0,,
5115,45.0,,0.0,1.0,,
5116,,1.0,0.0,1.0,21.28,
5117,,,0.0,1.0,,
5118,,6.0,4.0,1.0,,3.0
5119,,3.0,2.0,2.0,28.14,3.0
5120,,,0.0,1.0,0.0,
5121,,1.0,0.0,1.0,59.46,
5122,,,0.0,1.0,,
5123,4.0,,0.0,1.0,,
5124,,1.0,0.0,2.0,26.45,
5125,,1.0,0.0,1.0,22.83,
5128,,,0.0,1.0,,
5129,,1.0,0.0,1.0,,1.0
5130,,,0.0,1.0,,1.0
5131,,2.0,0.0,1.0,879.65,1.0
5132,4.0,1.0,0.0,1.0,27.345533805849012,1.0
5134,,1.0,0.0,2.0,19.61,1.0
5136,,1.0,0.0,1.0,22.27,1.0
5137,,1.0,0.0,2.0,4.25,1.0
5138,,,0.0,1.0,,
5139,,,0.0,1.0,,
5140,,1.0,0.0,1.0,45.22,
5141,,,0.0,1.0,0.0,
5143,9.0,1.0,0.0,4.0,57.81,1.0
5144,,1.0,0.0,2.0,25.31,1.0
5145,,1.0,0.0,1.0,52.71,
5146,,1.0,0.0,1.0,20.69,
5147,,,0.0,1.0,0.0,
5148,,7.0,1.0,2.0,,2.0
5149,3.0,,0.0,2.0,0.0,
5150,13.0,3.0,0.0,6.0,124.75352355816077,1.0
5151,,,0.0,1.0,,
5153,,,0.0,1.0,,
5154,,1.0,0.0,1.0,47.08,1.0
5157,,1.0,0.0,1.0,15.81,
5158,28.0,,0.0,1.0,,
5159,,1.0,0.0,2.0,14.11,
5160,1.0,,0.0,2.0,,1.0
5161,,6.0,0.0,1.0,,1.0
5163,,2.0,0.0,1.0,,1.0
5165,,2.0,1.0,1.0,0.0,1.0
5166,,1.0,0.0,1.0,44.59,1.0
5168,,1.0,0.0,1.0,18.85,
5169,,,0.0,1.0,,
5170,,1.0,0.0,1.0,14.56,
5171,,,0.0,1.0,0.0,
5172,4.0,,0.0,2.0,0.0,
5173,,,0.0,1.0,,
5175,,,0.0,1.0,,
5177,,2.0,0.0,1.0,55.42,
5178,,,0.0,1.0,,
5179,,,0.0,1.0,,
5181,,1.0,0.0,1.0,,1.0
5182,,1.0,0.0,1.0,21.24,
5183,,,0.0,1.0,,
5184,14.0,2.0,0.0,5.0,179.54000000000005,1.0
5185,,,0.0,1.0,,
5186,,,0.0,1.0,0.0,
5187,,,0.0,1.0,0.0,
5188,,,0.0,1.0,,
5189,,1.0,0.0,1.0,55.26,
5190,,,0.0,1.0,,
5192,,1.0,0.0,1.0,35.9,1.0
5193,,1.0,0.0,1.0,26.04,
5194,,,0.0,1.0,0.0,
5197,5.0,1.0,0.0,2.0,38.52,
5198,9.0,,0.0,1.0,,
5199,,1.0,0.0,1.0,22.74,
5200,,3.0,0.0,2.0,,1.0
5201,4.0,,0.0,1.0,,
5202,,2.0,0.0,1.0,107.87,1.0
5206,,,0.0,1.0,0.0,
5207,4.0,,0.0,1.0,,
5208,,1.0,0.0,1.0,23.61,
5209,,,0.0,1.0,0.0,
5210,5.0,1.0,0.0,2.0,41.2,1.0
5211,,,0.0,1.0,,
5212,,3.0,1.0,1.0,30.05,1.0
5213,,1.0,0.0,1.0,10.08,
5214,36.0,,0.0,1.0,,
5215,,,0.0,1.0,0.0,
5216,,,0.0,1.0,,
5217,,,0.0,1.0,0.0,
5218,,1.0,0.0,1.0,,1.0
5219,,1.0,0.0,1.0,93.58,1.0
5220,,,0.0,1.0,,
5221,10.0,,0.0,1.0,,
5222,1.0,,0.0,2.0,0.0,
5223,,,0.0,1.0,,
5226,,1.0,0.0,1.0,22.39,1.0
5228,,1.0,0.0,1.0,30.03,1.0
5229,,2.0,0.0,1.0,0.0,1.0
5232,,1.0,0.0,2.0,29.35,1.0
5233,,2.0,0.0,1.0,,1.0
5234,11.0,1.0,0.0,2.0,151.88,1.0
5235,4.0,1.0,0.0,2.0,23.11,1.0
5236,,1.0,0.0,1.0,29.57,1.0
5237,2.0,,0.0,2.0,,
5238,,,0.0,1.0,0.0,
5239,,,0.0,1.0,0.0,
5240,,1.0,0.0,1.0,25.32,1.0
5241,2.0,,0.0,1.0,0.0,
5244,1.0,,0.0,1.0,,
5246,3.0,8.0,3.0,3.0,,2.0
5247,,1.0,0.0,1.0,20.45,
5248,1.0,,0.0,1.0,,
5249,7.0,,0.0,1.0,,
5251,1.0,1.0,0.0,2.0,0.5,1.0
5253,,1.0,0.0,1.0,67.47,1.0
5254,,,0.0,1.0,0.0,
5255,,1.0,0.0,1.0,74.15,
5256,,1.0,0.0,1.0,21.52,1.0
5257,5.0,,0.0,2.0,0.0,1.0
5258,,1.0,0.0,1.0,44.45,
5259,2.0,1.0,0.0,2.0,16.86,1.0
5261,3.0,,0.0,1.0,,
5264,,,0.0,1.0,0.0,
5265,,1.0,0.0,1.0,18.0,
5266,,1.0,0.0,1.0,76.24,
5267,,,0.0,1.0,0.0,
5269,,,0.0,1.0,0.0,
5270,2.0,,0.0,1.0,,
5271,2.0,1.0,0.0,2.0,34.32,1.0
5273,,,0.0,1.0,0.0,
5274,,,0.0,1.0,0.0,
5275,29.0,2.0,0.0,3.0,246.66,1.0
5276,,1.0,0.0,1.0,0.0,1.0
5277,,,0.0,1.0,0.0,
5278,1.0,,0.0,2.0,,
5279,,,0.0,1.0,0.0,
5281,,1.0,0.0,2.0,16.6,
5282,,,0.0,1.0,,
5283,,,0.0,1.0,0.0,
5284,,1.0,0.0,1.0,0.0,
5285,,,0.0,1.0,0.0,
5286,,,0.0,1.0,0.0,
5287,,1.0,0.0,1.0,0.0,1.0
5288,,,0.0,1.0,0.0,
5289,2.0,1.0,0.0,2.0,39.53,
5290,,1.0,2.0,1.0,,2.0
5292,,,0.0,1.0,,
5293,10.0,4.0,2.0,7.0,,3.0
5295,3.0,1.0,0.0,2.0,37.16,1.0
5296,12.0,1.0,0.0,2.0,20.94,1.0
5297,,,0.0,1.0,,
5298,,,0.0,1.0,0.0,
5299,,,0.0,1.0,,
5302,,1.0,0.0,1.0,26.86,1.0
5303,,1.0,0.0,1.0,0.0,1.0
5304,,1.0,0.0,1.0,34.33,1.0
5305,,2.0,1.0,1.0,0.0,2.0
5306,,,0.0,4.0,,1.0
5307,,1.0,0.0,1.0,66.22,
5309,,1.0,0.0,1.0,19.25,1.0
5310,,1.0,0.0,1.0,,1.0
5311,,1.0,0.0,1.0,0.0,
5312,,4.0,0.0,1.0,14.24,1.0
5313,,,0.0,1.0,0.0,
5314,17.0,6.0,0.0,6.0,132.47,1.0
5315,,,0.0,1.0,0.0,
5316,,1.0,0.0,1.0,35.89,1.0
5317,8.0,,0.0,1.0,,
5318,5.0,,0.0,1.0,,
5319,,1.0,0.0,1.0,21.89,
5321,,,0.0,1.0,,
5322,,1.0,0.0,1.0,20.43,
5323,,1.0,0.0,1.0,17.53,
5324,,,0.0,1.0,0.0,
5326,,1.0,0.0,1.0,59.66,1.0
5327,3.0,,0.0,1.0,,
5330,,,0.0,1.0,,
5331,1.0,1.0,0.0,3.0,15.99,
5332,,2.0,0.0,1.0,0.0,
5333,,1.0,0.0,1.0,55.55,1.0
5334,,,0.0,1.0,0.0,
5336,,,0.0,1.0,0.0,
5337,6.0,,0.0,1.0,0.0,
5338,,,0.0,1.0,,
5339,,1.0,0.0,1.0,25.41,1.0
5341,,1.0,0.0,2.0,0.0,1.0
5342,,1.0,0.0,1.0,25.21538298483951,1.0
5344,,,0.0,1.0,,
5346,,1.0,0.0,1.0,20.58,1.0
5347,,1.0,0.0,1.0,30.01,1.0
5348,,,0.0,1.0,0.0,1.0
5349,,,0.0,1.0,0.0,
5350,1.0,3.0,1.0,2.0,25.15,2.0
5353,,,0.0,1.0,0.0,
5355,,1.0,0.0,1.0,37.08,1.0
5358,2.0,,0.0,2.0,0.0,
5359,1.0,,0.0,1.0,,
5360,,,0.0,1.0,,
5361,,,0.0,1.0,,
5364,,,0.0,1.0,0.0,
5365,,,0.0,1.0,0.0,
5367,,1.0,0.0,1.0,16.64,1.0
5368,,,0.0,2.0,0.0,
5369,,1.0,0.0,1.0,16.18,1.0
5371,5.0,,3.0,2.0,0.0,2.0
5373,,,0.0,1.0,0.0,
5374,,,0.0,1.0,,
5375,,,0.0,1.0,0.0,1.0
5376,4.0,,0.0,1.0,,
5378,,,0.0,1.0,,
5380,,1.0,0.0,2.0,27.87,
5381,2.0,1.0,0.0,2.0,22.9,1.0
5382,,7.0,0.0,1.0,,1.0
5383,,1.0,0.0,1.0,34.09,
5384,,,0.0,1.0,,
5385,28.0,10.0,0.0,4.0,5.0,
5386,,,0.0,1.0,0.0,
5387,2.0,,0.0,1.0,,
5388,,8.0,2.0,1.0,,2.0
5390,3.0,,0.0,1.0,,
5391,1.0,1.0,0.0,1.0,40.63,1.0
5392,,,0.0,1.0,0.0,
5393,,3.0,1.0,1.0,,2.0
5394,,1.0,0.0,1.0,18.94,
5395,29.0,10.0,7.0,2.0,303.17999999999995,5.0
5396,,1.0,0.0,1.0,16.97,1.0
5398,8.0,,0.0,1.0,,
5399,1.0,,0.0,1.0,,
5400,,1.0,0.0,1.0,40.72,1.0
5402,,4.0,0.0,1.0,,1.0
5403,,1.0,0.0,1.0,15.33,
5404,,1.0,0.0,1.0,44.03,
5405,,3.0,0.0,2.0,0.0,
5406,,,0.0,1.0,,
5407,,1.0,0.0,1.0,19.28,
5408,,1.0,0.0,1.0,142.39,1.0
5409,38.0,13.0,0.0,2.0,8.96,
5410,,1.0,0.0,1.0,39.85,1.0
5411,2.0,1.0,0.0,2.0,43.25,1.0
5412,,,0.0,1.0,0.0,
5413,,2.0,0.0,1.0,0.0,1.0
5414,,1.0,0.0,1.0,18.54,
5417,,1.0,0.0,1.0,0.0,1.0
5418,,1.0,0.0,1.0,51.31,
5419,38.0,,0.0,1.0,,
5420,,1.0,0.0,1.0,20.35,
5422,,1.0,0.0,1.0,16.24,1.0
5423,1.0,1.0,0.0,2.0,0.5,1.0
5424,,2.0,0.0,1.0,0.0,1.0
5425,3.0,,0.0,1.0,0.0,
5426,,1.0,0.0,1.0,0.0,1.0
5427,,1.0,0.0,1.0,49.75,1.0
5428,50.0,,0.0,1.0,,
5431,,,0.0,1.0,0.0,
5432,,,0.0,1.0,,
5433,,1.0,0.0,1.0,23.34,
5434,,3.0,0.0,1.0,,1.0
5436,,1.0,0.0,1.0,18.17,1.0
5437,4.0,,0.0,1.0,,
5438,,1.0,0.0,1.0,30.83,1.0
5439,6.0,2.0,0.0,2.0,,1.0
5440,,1.0,0.0,1.0,21.69,1.0
5441,,,0.0,1.0,,
5442,2.0,,0.0,1.0,,
5443,7.0,,0.0,1.0,,
5445,,1.0,0.0,1.0,30.02,1.0
5446,,6.0,1.0,2.0,,2.0
5447,2.0,2.0,1.0,2.0,,2.0
5448,2.0,,0.0,1.0,,
5449,,1.0,0.0,1.0,97.71,
5450,,2.0,0.0,1.0,48.89,1.0
5451,,1.0,0.0,1.0,102.11,1.0
5452,2.0,,0.0,1.0,,
5453,,1.0,0.0,2.0,34.36,1.0
5454,,2.0,0.0,1.0,18.8,1.0
5455,1.0,,0.0,1.0,,
5456,,1.0,0.0,1.0,28.12,
5457,,4.0,0.0,1.0,,1.0
5458,,3.0,0.0,1.0,0.0,1.0
5459,,3.0,0.0,3.0,96.39,
5460,,1.0,0.0,1.0,31.79,
5461,,,0.0,1.0,,
5465,5.0,,0.0,1.0,,
5466,8.0,2.0,0.0,2.0,,1.0
5467,,15.0,14.0,1.0,96.78,8.0
5468,,1.0,0.0,1.0,34.95,
5469,,,0.0,1.0,0.0,
5470,,1.0,0.0,1.0,27.21,
5471,,1.0,0.0,1.0,17.02,1.0
5472,,1.0,0.0,1.0,38.17,1.0
5473,,1.0,0.0,1.0,12.0,1.0
5474,3.0,,0.0,1.0,0.0,
5475,,2.0,1.0,1.0,0.0,1.0
5476,,1.0,0.0,1.0,29.05,1.0
5477,50.0,,0.0,1.0,,
5478,1.0,,0.0,1.0,,
5480,,4.0,0.0,2.0,36.91,1.0
5481,,2.0,3.0,1.0,,2.0
5482,,,0.0,2.0,0.0,1.0
5483,,1.0,0.0,1.0,0.5,1.0
5484,,,0.0,1.0,,
5485,,1.0,0.0,1.0,64.6,
5486,,,0.0,2.0,0.0,
5487,3.0,1.0,0.0,2.0,33.88,1.0
5488,,11.0,3.0,2.0,47.94,2.0
5489,,3.0,0.0,1.0,0.0,1.0
5490,,,0.0,1.0,,
5492,,1.0,1.0,1.0,0.0,2.0
5493,5.0,,0.0,1.0,,
5494,,1.0,0.0,1.0,65.92,
5495,,1.0,0.0,2.0,58.35,
5496,,1.0,0.0,1.0,30.04,1.0
5497,,6.0,4.0,1.0,69.07,5.0
5500,,1.0,0.0,1.0,40.29,
5501,,1.0,0.0,1.0,25.06,1.0
5502,,2.0,0.0,1.0,40.46,1.0
5505,,,0.0,1.0,0.0,
5506,,,0.0,1.0,,
5507,2.0,1.0,0.0,2.0,17.23,1.0
5508,50.0,,0.0,1.0,,
5510,,8.0,6.0,1.0,,2.0
5511,,2.0,1.0,1.0,0.0,2.0
5513,,,0.0,1.0,0.0,
5514,,1.0,0.0,1.0,30.16,1.0
5515,,1.0,0.0,1.0,37.82,1.0
5516,4.0,,0.0,2.0,0.0,
5517,,1.0,0.0,1.0,15.31,
5518,,1.0,1.0,1.0,,2.0
5522,,1.0,0.0,1.0,953.37,1.0
5523,,1.0,0.0,1.0,24.04,
5524,,,0.0,1.0,0.0,
5525,,2.0,0.0,2.0,42.78,1.0
5526,3.0,3.0,2.0,2.0,,2.0
5527,,1.0,0.0,1.0,58.85,
5529,,1.0,0.0,1.0,24.28,
5530,,,0.0,1.0,,
5531,,1.0,0.0,1.0,17.22,1.0
5532,,1.0,0.0,2.0,24.05,1.0
5533,,5.0,1.0,1.0,16.07,2.0
5534,1.0,,0.0,1.0,,
5535,,,0.0,2.0,0.0,1.0
5537,6.0,1.0,0.0,2.0,97.02,1.0
5538,11.0,,0.0,2.0,0.0,
5540,,,0.0,1.0,0.0,
5541,8.0,,0.0,1.0,,
5542,,1.0,0.0,1.0,34.49,1.0
5543,,,0.0,2.0,0.0,
5544,,1.0,0.0,1.0,19.32,
5545,,1.0,0.0,1.0,21.55,
5546,,8.0,4.0,2.0,,5.0
5549,8.0,,0.0,1.0,,
5551,,,0.0,1.0,,
5553,,1.0,0.0,2.0,30.91,1.0
5554,,2.0,2.0,1.0,0.0,2.0
5555,,1.0,1.0,2.0,,2.0
5557,,2.0,0.0,2.0,58.21,1.0
5558,,,0.0,1.0,0.0,
5559,1.0,,0.0,1.0,,
5561,,1.0,0.0,1.0,24.01,
5562,22.0,,0.0,1.0,,
5563,,1.0,0.0,1.0,23.39,
5564,,,0.0,1.0,0.0,1.0
5565,,,0.0,1.0,,
5566,,1.0,0.0,1.0,21.22,
5568,,,0.0,1.0,0.0,
5569,50.0,,0.0,1.0,,
5570,,6.0,2.0,1.0,,2.0
5571,,2.0,0.0,1.0,,1.0
5572,,1.0,0.0,1.0,25.37,
5573,6.0,1.0,0.0,2.0,,1.0
5574,,2.0,0.0,1.0,0.0,1.0
5575,,,0.0,1.0,0.0,
5576,,4.0,0.0,1.0,,1.0
5577,2.0,,0.0,1.0,,
5578,,,0.0,1.0,0.0,
5580,5.0,,0.0,1.0,,
5581,,1.0,0.0,1.0,22.16,
5582,,1.0,0.0,1.0,48.59,
5583,3.0,,0.0,1.0,,
5584,,1.0,0.0,1.0,43.03,1.0
5587,,,0.0,1.0,0.0,1.0
5588,1.0,,0.0,1.0,0.0,
5589,,1.0,0.0,1.0,34.5,1.0
5590,,,0.0,1.0,0.0,
5591,,1.0,0.0,1.0,23.57,1.0
5592,,1.0,0.0,1.0,31.2,
5593,,1.0,0.0,1.0,27.28,
5594,,1.0,0.0,1.0,0.0,
5598,,1.0,0.0,1.0,39.0,
5599,,,0.0,1.0,,
5600,,1.0,0.0,1.0,28.43,
5601,,1.0,0.0,1.0,43.52,1.0
5602,,,0.0,2.0,0.0,
5603,,1.0,0.0,1.0,22.26,
5604,,1.0,0.0,1.0,59.78,1.0
5605,,1.0,0.0,1.0,,1.0
5606,3.0,,0.0,2.0,,
5608,,2.0,1.0,1.0,0.0,2.0
5609,,3.0,1.0,1.0,0.0,2.0
5610,,,0.0,1.0,0.0,
5611,,2.0,0.0,1.0,0.0,1.0
5612,,1.0,0.0,1.0,30.19,1.0
5614,,1.0,0.0,2.0,30.78,1.0
5615,,1.0,0.0,1.0,35.78,
5616,50.0,,0.0,1.0,,
5617,,,0.0,1.0,0.0,
5618,,1.0,0.0,1.0,32.18,1.0
5619,,1.0,0.0,1.0,50.0,1.0
5621,,2.0,1.0,1.0,37.29,2.0
5622,,1.0,0.0,1.0,50.81,1.0
5623,,,0.0,2.0,0.0,
5625,,1.0,0.0,1.0,47.01,
5626,,,0.0,1.0,0.0,
5627,,1.0,0.0,1.0,18.93,
5628,7.0,,0.0,1.0,,
5630,,1.0,0.0,1.0,29.2,
5631,,2.0,0.0,1.0,23.27,1.0
5632,,1.0,0.0,1.0,44.67,
5633,,,0.0,1.0,0.0,1.0
5634,,,0.0,1.0,0.0,
5636,,1.0,0.0,1.0,22.23,
5637,6.0,,0.0,1.0,,
5638,,7.0,4.0,2.0,11.27,1.0
5639,,2.0,0.0,1.0,,1.0
5640,3.0,,0.0,1.0,,
5641,,1.0,0.0,1.0,27.87,
